Date,Price,Open,High,Low,Change %,
21-Mar-90,1.1902,1.1898,1.1963,1.1895,-0.33%,TRUE
20-Mar-90,1.1942,1.1938,1.2096,1.1923,-1.07%,TRUE
19-Mar-90,1.2071,1.2067,1.2119,1.2045,0.58%,TRUE
16-Mar-90,1.2001,1.1997,1.2051,1.1983,-0.07%,TRUE
15-Mar-90,1.201,1.2007,1.2016,1.19,0.76%,TRUE
14-Mar-90,1.1919,1.1916,1.1944,1.1877,0.10%,TRUE
13-Mar-90,1.1907,1.1904,1.1939,1.1837,0.11%,TRUE
12-Mar-90,1.1894,1.1891,1.1963,1.1875,-0.60%,TRUE
9-Mar-90,1.1966,1.1962,1.2031,1.1939,-0.32%,TRUE
8-Mar-90,1.2005,1.2001,1.2061,1.196,-0.28%,TRUE
7-Mar-90,1.2039,1.2035,1.2045,1.1947,0.40%,TRUE
6-Mar-90,1.1991,1.1987,1.2071,1.1972,-0.28%,TRUE
5-Mar-90,1.2025,1.2021,1.206,1.1913,0.94%,TRUE
2-Mar-90,1.1913,1.1909,1.1991,1.187,-0.05%,TRUE
1-Mar-90,1.1919,1.1915,1.2073,1.1885,-0.74%,TRUE
28-Feb-90,1.2008,1.2005,1.2108,1.1992,-0.78%,TRUE
27-Feb-90,1.2102,1.2099,1.2146,1.2077,-0.21%,TRUE
26-Feb-90,1.2127,1.2124,1.2148,1.2073,-0.51%,TRUE
23-Feb-90,1.2189,1.2185,1.2234,1.2162,-0.44%,TRUE
22-Feb-90,1.2243,1.2239,1.2277,1.2204,0.16%,TRUE
21-Feb-90,1.2224,1.222,1.2285,1.2206,-0.18%,TRUE
20-Feb-90,1.2246,1.2242,1.2247,1.2164,0.59%,TRUE
19-Feb-90,1.2174,1.2172,1.2208,1.2135,-0.11%,TRUE
16-Feb-90,1.2188,1.2185,1.2192,1.201,1.19%,TRUE
15-Feb-90,1.2045,1.2041,1.2175,1.204,-0.98%,TRUE
14-Feb-90,1.2164,1.216,1.2226,1.2157,-0.08%,TRUE
13-Feb-90,1.2174,1.217,1.218,1.2079,-0.03%,TRUE
12-Feb-90,1.2178,1.2175,1.2228,1.2158,-0.33%,TRUE
9-Feb-90,1.2218,1.2215,1.223,1.2146,-0.06%,TRUE
8-Feb-90,1.2225,1.2221,1.2239,1.2162,-0.37%,TRUE
7-Feb-90,1.2271,1.2267,1.2325,1.2236,-0.18%,TRUE
6-Feb-90,1.2293,1.2289,1.2324,1.225,0.04%,TRUE
5-Feb-90,1.2288,1.2284,1.2304,1.2125,1.33%,TRUE
2-Feb-90,1.2127,1.2124,1.2181,1.2065,-0.26%,TRUE
1-Feb-90,1.2159,1.2155,1.2179,1.2085,0.61%,TRUE
31-Jan-90,1.2085,1.2081,1.2148,1.2052,-0.58%,TRUE
30-Jan-90,1.2156,1.2152,1.2209,1.2119,0.08%,TRUE
29-Jan-90,1.2146,1.2142,1.2186,1.2075,0.55%,TRUE
26-Jan-90,1.208,1.2076,1.2088,1.2,-0.02%,TRUE
25-Jan-90,1.2082,1.2078,1.2087,1.202,0.27%,TRUE
24-Jan-90,1.205,1.2047,1.2132,1.199,0.28%,TRUE
23-Jan-90,1.2016,1.2012,1.2028,1.1815,1.68%,TRUE
22-Jan-90,1.1818,1.1814,1.1871,1.1788,-0.66%,TRUE
19-Jan-90,1.1897,1.1893,1.1957,1.184,0.08%,TRUE
18-Jan-90,1.1888,1.1885,1.202,1.1862,-1.34%,TRUE
17-Jan-90,1.205,1.2046,1.21,1.1965,0.25%,TRUE
16-Jan-90,1.202,1.2016,1.2048,1.1883,0.08%,TRUE
15-Jan-90,1.201,1.2005,1.2098,1.2005,-0.40%,TRUE
12-Jan-90,1.2058,1.2054,1.2151,1.2019,-0.26%,TRUE
11-Jan-90,1.209,1.2087,1.2111,1.199,0.06%,TRUE
10-Jan-90,1.2083,1.2079,1.2185,1.2044,-0.26%,TRUE
9-Jan-90,1.2115,1.2112,1.2136,1.2008,-0.39%,TRUE
8-Jan-90,1.2162,1.2158,1.2173,1.1925,1.48%,TRUE
5-Jan-90,1.1985,1.1981,1.2075,1.19,-0.68%,TRUE
4-Jan-90,1.2067,1.2063,1.2104,1.1685,2.45%,TRUE
3-Jan-90,1.1778,1.1774,1.1841,1.1725,-0.52%,TRUE
2-Jan-90,1.1839,1.1835,1.2008,1.179,-0.66%,TRUE
29-Dec-89,1.1918,1.1913,1.195,1.1845,-0.60%,TRUE
28-Dec-89,1.199,1.1986,1.2039,1.191,-0.21%,TRUE
27-Dec-89,1.2015,1.2011,1.2031,1.1885,0.59%,TRUE
26-Dec-89,1.1944,1.1939,1.1951,1.1903,0.48%,TRUE
25-Dec-89,1.1887,1.1884,1.1887,1.1884,0.00%,TRUE
22-Dec-89,1.1887,1.1884,1.1905,1.176,0.93%,TRUE
21-Dec-89,1.1778,1.1775,1.1799,1.1695,0.20%,TRUE
20-Dec-89,1.1754,1.175,1.1777,1.1618,0.40%,TRUE
19-Dec-89,1.1707,1.1703,1.1754,1.1664,-0.57%,TRUE
18-Dec-89,1.1774,1.1771,1.1797,1.1725,-0.25%,TRUE
15-Dec-89,1.1804,1.18,1.1804,1.167,0.79%,TRUE
14-Dec-89,1.1711,1.1707,1.1759,1.1657,-0.20%,TRUE
13-Dec-89,1.1734,1.1731,1.1894,1.1648,0.05%,TRUE
12-Dec-89,1.1728,1.1725,1.1728,1.1525,1.35%,TRUE
11-Dec-89,1.1572,1.1568,1.1576,1.148,0.56%,TRUE
8-Dec-89,1.1507,1.1503,1.154,1.1444,0.22%,TRUE
7-Dec-89,1.1482,1.1478,1.1529,1.1446,-0.30%,TRUE
6-Dec-89,1.1517,1.1513,1.1536,1.1419,0.55%,TRUE
5-Dec-89,1.1454,1.1451,1.1467,1.137,0.52%,TRUE
4-Dec-89,1.1395,1.1393,1.145,1.1361,0.05%,TRUE
1-Dec-89,1.1389,1.1385,1.1439,1.1367,-0.37%,TRUE
30-Nov-89,1.1431,1.1428,1.1456,1.133,0.35%,TRUE
29-Nov-89,1.1391,1.1388,1.1433,1.1342,-0.52%,TRUE
28-Nov-89,1.145,1.1446,1.1481,1.131,0.66%,TRUE
27-Nov-89,1.1375,1.1372,1.1397,1.133,0.48%,TRUE
24-Nov-89,1.1321,1.1317,1.1334,1.125,0.77%,TRUE
23-Nov-89,1.1235,1.1233,1.1258,1.1208,-0.27%,TRUE
22-Nov-89,1.1265,1.1262,1.1301,1.1206,0.10%,TRUE
21-Nov-89,1.1254,1.125,1.1273,1.1125,1.00%,TRUE
20-Nov-89,1.1143,1.114,1.1165,1.108,0.22%,TRUE
17-Nov-89,1.1119,1.1116,1.1145,1.11,-0.03%,TRUE
16-Nov-89,1.1122,1.1119,1.1179,1.1084,-0.22%,TRUE
15-Nov-89,1.1146,1.1143,1.1183,1.1117,-0.37%,TRUE
14-Nov-89,1.1187,1.1183,1.121,1.1055,1.18%,TRUE
13-Nov-89,1.1056,1.1053,1.1061,1.1014,0.33%,TRUE
10-Nov-89,1.102,1.1017,1.1114,1.1005,-0.72%,TRUE
9-Nov-89,1.11,1.1097,1.1156,1.109,-0.37%,TRUE
8-Nov-89,1.1141,1.1138,1.1176,1.1126,-0.10%,TRUE
7-Nov-89,1.1152,1.1149,1.1159,1.108,0.50%,TRUE
6-Nov-89,1.1096,1.1093,1.1115,1.105,-0.02%,TRUE
3-Nov-89,1.1098,1.1095,1.1143,1.1084,-0.27%,TRUE
2-Nov-89,1.1128,1.1125,1.1151,1.105,0.23%,TRUE
1-Nov-89,1.1103,1.1099,1.1183,1.1075,-0.32%,TRUE
31-Oct-89,1.1139,1.1136,1.1178,1.1104,-0.38%,TRUE
30-Oct-89,1.1181,1.1178,1.1193,1.1106,-0.15%,TRUE
27-Oct-89,1.1198,1.1194,1.1221,1.1014,0.61%,TRUE
26-Oct-89,1.113,1.1126,1.1193,1.1098,-0.60%,TRUE
25-Oct-89,1.1197,1.1194,1.121,1.114,0.10%,TRUE
24-Oct-89,1.1186,1.1186,1.1205,1.1087,0.65%,TRUE
23-Oct-89,1.1114,1.1112,1.113,1.1033,0.55%,TRUE
20-Oct-89,1.1053,1.105,1.1137,1.1024,-0.61%,TRUE
19-Oct-89,1.1121,1.1115,1.1166,1.1054,0.22%,TRUE
18-Oct-89,1.1097,1.1097,1.1123,1.0992,0.88%,TRUE
17-Oct-89,1.1,1.0996,1.1118,1.0973,0.14%,TRUE
16-Oct-89,1.0985,1.0981,1.1145,1.0955,-0.20%,TRUE
13-Oct-89,1.1007,1.1007,1.1007,1.0726,2.08%,TRUE
12-Oct-89,1.0783,1.0783,1.0803,1.0715,0.48%,TRUE
11-Oct-89,1.0732,1.0732,1.0809,1.0682,-0.42%,TRUE
10-Oct-89,1.0777,1.0777,1.091,1.0753,-1.11%,TRUE
9-Oct-89,1.0898,1.0898,1.0923,1.0865,-0.19%,TRUE
6-Oct-89,1.0919,1.0919,1.0979,1.0824,-0.29%,TRUE
5-Oct-89,1.0951,1.0951,1.1042,1.0915,-0.02%,TRUE
4-Oct-89,1.0953,1.0953,1.099,1.0898,0.23%,TRUE
3-Oct-89,1.0928,1.0928,1.0992,1.09,-0.45%,TRUE
2-Oct-89,1.0977,1.0977,1.1033,1.0956,-0.32%,TRUE
29-Sep-89,1.1012,1.1012,1.1067,1.0973,0.47%,TRUE
28-Sep-89,1.096,1.096,1.0986,1.0912,-0.31%,TRUE
27-Sep-89,1.0994,1.0994,1.1033,1.0953,0.60%,TRUE
26-Sep-89,1.0928,1.0928,1.0969,1.0829,0.22%,TRUE
25-Sep-89,1.0904,1.0904,1.0917,1.0854,2.67%,TRUE
22-Sep-89,1.062,1.062,1.07,1.0605,-0.40%,TRUE
21-Sep-89,1.0663,1.0663,1.069,1.0639,-0.13%,TRUE
20-Sep-89,1.0677,1.0677,1.0703,1.0574,0.57%,TRUE
19-Sep-89,1.0616,1.0616,1.0646,1.0573,-0.22%,TRUE
18-Sep-89,1.0639,1.0639,1.0659,1.0499,0.80%,TRUE
15-Sep-89,1.0555,1.0555,1.0634,1.0359,0.45%,TRUE
14-Sep-89,1.0508,1.0508,1.0593,1.0488,-0.22%,TRUE
13-Sep-89,1.0531,1.0531,1.0539,1.0445,0.78%,TRUE
12-Sep-89,1.0449,1.0449,1.0488,1.0431,0.00%,TRUE
11-Sep-89,1.0449,1.0449,1.0468,1.0372,0.44%,TRUE
8-Sep-89,1.0403,1.0403,1.0503,1.0395,-0.85%,TRUE
7-Sep-89,1.0492,1.0492,1.0508,1.0414,-0.15%,TRUE
6-Sep-89,1.0508,1.0508,1.0522,1.0426,0.69%,TRUE
5-Sep-89,1.0436,1.0436,1.0503,1.0411,-0.46%,TRUE
4-Sep-89,1.0484,1.0484,1.0506,1.0464,-0.07%,TRUE
1-Sep-89,1.0491,1.0491,1.0577,1.048,-0.74%,TRUE
31-Aug-89,1.0569,1.0569,1.0636,1.0538,-0.56%,TRUE
30-Aug-89,1.0628,1.0628,1.0747,1.0623,-0.77%,TRUE
29-Aug-89,1.0711,1.0711,1.0747,1.0576,1.30%,TRUE
28-Aug-89,1.0574,1.0574,1.0607,1.056,-0.14%,TRUE
25-Aug-89,1.0589,1.0589,1.0639,1.0569,-0.18%,TRUE
24-Aug-89,1.0608,1.0608,1.0631,1.0542,-0.17%,TRUE
23-Aug-89,1.0626,1.0626,1.0704,1.0607,-0.77%,TRUE
22-Aug-89,1.0708,1.0708,1.0713,1.0588,0.99%,TRUE
21-Aug-89,1.0603,1.0603,1.0646,1.0539,-0.02%,TRUE
18-Aug-89,1.0605,1.0605,1.0613,1.0531,0.47%,TRUE
17-Aug-89,1.0555,1.0555,1.0673,1.0515,-1.26%,TRUE
16-Aug-89,1.069,1.069,1.0704,1.0623,0.20%,TRUE
15-Aug-89,1.0669,1.0669,1.0711,1.062,0.33%,TRUE
14-Aug-89,1.0634,1.0634,1.0721,1.0607,-0.64%,TRUE
11-Aug-89,1.0703,1.0703,1.087,1.065,-1.68%,TRUE
10-Aug-89,1.0886,1.0886,1.099,1.0874,-0.46%,TRUE
9-Aug-89,1.0936,1.0936,1.0963,1.0864,-0.18%,TRUE
8-Aug-89,1.0956,1.0956,1.0975,1.0828,1.32%,TRUE
7-Aug-89,1.0813,1.0813,1.0882,1.0789,-0.35%,TRUE
4-Aug-89,1.0851,1.0851,1.1057,1.0847,-1.90%,TRUE
3-Aug-89,1.1061,1.1061,1.1172,1.1036,-0.83%,TRUE
2-Aug-89,1.1154,1.1154,1.1218,1.1154,-0.26%,TRUE
1-Aug-89,1.1183,1.1183,1.1219,1.1075,0.45%,TRUE
31-Jul-89,1.1133,1.1133,1.1156,1.1055,0.78%,TRUE
28-Jul-89,1.1047,1.1047,1.1064,1.0967,-0.18%,TRUE
27-Jul-89,1.1067,1.1067,1.1125,1.1044,-0.43%,TRUE
26-Jul-89,1.1115,1.1115,1.1121,1.0984,0.93%,TRUE
25-Jul-89,1.1013,1.1013,1.1021,1.0914,0.75%,TRUE
24-Jul-89,1.0931,1.0931,1.094,1.0847,0.77%,TRUE
21-Jul-89,1.0847,1.0847,1.0959,1.0835,-0.27%,TRUE
20-Jul-89,1.0876,1.0876,1.0928,1.08,0.52%,TRUE
19-Jul-89,1.082,1.082,1.0936,1.0817,-0.90%,TRUE
18-Jul-89,1.0918,1.0918,1.0974,1.0759,0.39%,TRUE
17-Jul-89,1.0876,1.0876,1.0885,1.0789,0.52%,TRUE
14-Jul-89,1.082,1.082,1.0972,1.0814,-1.10%,TRUE
13-Jul-89,1.094,1.094,1.1044,1.0939,-0.92%,TRUE
12-Jul-89,1.1042,1.1042,1.1052,1.0949,0.53%,TRUE
11-Jul-89,1.0984,1.0984,1.1044,1.0975,-1.05%,TRUE
10-Jul-89,1.11,1.11,1.1148,1.104,0.40%,TRUE
7-Jul-89,1.1056,1.1056,1.1068,1.0934,0.53%,TRUE
6-Jul-89,1.0998,1.0998,1.1009,1.0924,-0.05%,TRUE
5-Jul-89,1.1003,1.1003,1.1021,1.0805,2.20%,TRUE
4-Jul-89,1.0766,1.0766,1.08,1.0719,0.48%,TRUE
3-Jul-89,1.0715,1.0715,1.0731,1.0561,1.20%,TRUE
30-Jun-89,1.0588,1.0588,1.0608,1.053,0.54%,TRUE
29-Jun-89,1.0531,1.0531,1.0665,1.0524,-0.07%,TRUE
28-Jun-89,1.0538,1.0538,1.0576,1.0491,-0.47%,TRUE
27-Jun-89,1.0588,1.0588,1.0634,1.0549,0.36%,TRUE
26-Jun-89,1.055,1.055,1.0607,1.0526,-0.83%,TRUE
23-Jun-89,1.0638,1.0638,1.0704,1.0534,0.14%,TRUE
22-Jun-89,1.0623,1.0623,1.0623,1.0492,0.56%,TRUE
21-Jun-89,1.0564,1.0564,1.0564,1.0379,1.43%,TRUE
20-Jun-89,1.0415,1.0415,1.0529,1.0403,-0.53%,TRUE
19-Jun-89,1.047,1.047,1.0497,1.0364,0.33%,TRUE
16-Jun-89,1.0436,1.0436,1.0476,1.0299,1.38%,TRUE
15-Jun-89,1.0294,1.0294,1.0296,1.0114,1.01%,TRUE
14-Jun-89,1.0191,1.0191,1.0299,1.0186,-0.90%,TRUE
13-Jun-89,1.0284,1.0284,1.0305,1.0211,0.12%,TRUE
12-Jun-89,1.0272,1.0272,1.0296,1.0199,-0.44%,TRUE
9-Jun-89,1.0317,1.0317,1.0524,1.0313,-2.01%,TRUE
8-Jun-89,1.0529,1.0529,1.0534,1.0475,0.21%,TRUE
7-Jun-89,1.0507,1.0507,1.0573,1.0475,-0.01%,TRUE
6-Jun-89,1.0508,1.0508,1.0526,1.0404,0.46%,TRUE
5-Jun-89,1.046,1.046,1.07,1.0438,-2.00%,TRUE
2-Jun-89,1.0674,1.0674,1.0692,1.0499,1.80%,TRUE
1-Jun-89,1.0485,1.0485,1.0507,1.0418,0.15%,TRUE
31-May-89,1.0469,1.0469,1.0533,1.0404,0.35%,TRUE
30-May-89,1.0433,1.0433,1.0441,1.0279,0.73%,TRUE
29-May-89,1.0357,1.0357,1.0383,1.0319,-1.24%,TRUE
26-May-89,1.0487,1.0487,1.0634,1.0456,-0.02%,TRUE
25-May-89,1.0489,1.0489,1.0511,1.0364,1.46%,TRUE
24-May-89,1.0338,1.0338,1.0364,1.0279,0.06%,TRUE
23-May-89,1.0332,1.0332,1.0415,1.0279,-0.10%,TRUE
22-May-89,1.0342,1.0342,1.0564,1.0324,-1.74%,TRUE
19-May-89,1.0525,1.0525,1.0605,1.0525,-0.41%,TRUE
18-May-89,1.0568,1.0568,1.0612,1.0486,0.11%,TRUE
17-May-89,1.0556,1.0556,1.0746,1.053,-1.77%,TRUE
16-May-89,1.0746,1.0746,1.0774,1.0709,0.07%,TRUE
15-May-89,1.0738,1.0738,1.0815,1.0686,-0.96%,TRUE
12-May-89,1.0842,1.0842,1.0983,1.0841,-0.29%,TRUE
11-May-89,1.0874,1.0874,1.0956,1.0854,-0.68%,TRUE
10-May-89,1.0949,1.0949,1.0972,1.0893,0.44%,TRUE
9-May-89,1.0901,1.0901,1.0924,1.0853,-0.04%,TRUE
8-May-89,1.0905,1.0905,1.0983,1.088,-0.59%,TRUE
5-May-89,1.097,1.097,1.1043,1.0949,-0.15%,TRUE
4-May-89,1.0986,1.0986,1.1037,1.0974,-0.06%,TRUE
3-May-89,1.0993,1.0993,1.1039,1.0983,0.00%,TRUE
2-May-89,1.0993,1.0993,1.1052,1.0991,-0.07%,TRUE
1-May-89,1.1001,1.1001,1.1059,1.0993,-0.47%,TRUE
28-Apr-89,1.1053,1.1053,1.1096,1.1039,-0.21%,TRUE
27-Apr-89,1.1076,1.1076,1.1123,1.1053,0.10%,TRUE
26-Apr-89,1.1065,1.1065,1.1159,1.1056,-0.61%,TRUE
25-Apr-89,1.1133,1.1133,1.1192,1.1122,-0.31%,TRUE
24-Apr-89,1.1168,1.1168,1.1246,1.1157,-0.56%,TRUE
21-Apr-89,1.1231,1.1231,1.1263,1.1212,-0.03%,TRUE
20-Apr-89,1.1234,1.1234,1.1268,1.1168,0.60%,TRUE
19-Apr-89,1.1167,1.1167,1.1222,1.1161,-0.46%,TRUE
18-Apr-89,1.1219,1.1219,1.1235,1.1152,0.39%,TRUE
17-Apr-89,1.1175,1.1175,1.1209,1.1172,0.16%,TRUE
14-Apr-89,1.1157,1.1157,1.1164,1.1068,0.48%,TRUE
13-Apr-89,1.1104,1.1104,1.1128,1.1042,0.46%,TRUE
12-Apr-89,1.1053,1.1053,1.106,1.103,0.23%,TRUE
11-Apr-89,1.1028,1.1028,1.1087,1.1024,-0.23%,TRUE
10-Apr-89,1.1053,1.1053,1.1092,1.1046,-0.26%,TRUE
7-Apr-89,1.1082,1.1082,1.1159,1.1076,-0.24%,TRUE
6-Apr-89,1.1109,1.1109,1.1152,1.11,-0.12%,TRUE
5-Apr-89,1.1122,1.1122,1.1141,1.1093,-0.05%,TRUE
4-Apr-89,1.1128,1.1128,1.116,1.1031,0.20%,TRUE
3-Apr-89,1.1106,1.1106,1.1106,1.0941,1.18%,TRUE
31-Mar-89,1.0976,1.0976,1.1034,1.0964,-0.27%,TRUE
30-Mar-89,1.1006,1.1006,1.1043,1.0937,0.11%,TRUE
29-Mar-89,1.0994,1.0994,1.102,1.0978,0.10%,TRUE
28-Mar-89,1.0983,1.0983,1.1156,1.0972,-0.69%,TRUE
27-Mar-89,1.1059,1.1059,1.1104,1.1039,-0.45%,TRUE
24-Mar-89,1.1109,1.1109,1.1123,1.11,-0.10%,TRUE
23-Mar-89,1.112,1.112,1.1171,1.1112,-0.33%,TRUE
22-Mar-89,1.1157,1.1157,1.1161,1.1104,0.37%,TRUE
21-Mar-89,1.1116,1.1116,1.1159,1.11,-0.22%,TRUE
20-Mar-89,1.1141,1.1141,1.1145,1.1072,0.41%,TRUE
17-Mar-89,1.1096,1.1096,1.1148,1.1083,-0.40%,TRUE
16-Mar-89,1.1141,1.1141,1.1161,1.1104,0.15%,TRUE
15-Mar-89,1.1124,1.1124,1.1196,1.1105,-0.55%,TRUE
14-Mar-89,1.1185,1.1185,1.1204,1.1139,0.41%,TRUE
13-Mar-89,1.1139,1.1139,1.1175,1.1128,-0.28%,TRUE
10-Mar-89,1.117,1.117,1.1201,1.1146,-0.33%,TRUE
9-Mar-89,1.1207,1.1207,1.1212,1.1149,0.49%,TRUE
8-Mar-89,1.1152,1.1152,1.1231,1.1149,-0.54%,TRUE
7-Mar-89,1.1212,1.1212,1.1233,1.1179,-0.04%,TRUE
6-Mar-89,1.1216,1.1216,1.1296,1.1201,-0.42%,TRUE
3-Mar-89,1.1263,1.1263,1.1292,1.1235,0.27%,TRUE
2-Mar-89,1.1233,1.1233,1.1324,1.1223,-0.52%,TRUE
1-Mar-89,1.1292,1.1292,1.1387,1.1263,-0.83%,TRUE
28-Feb-89,1.1386,1.1386,1.1408,1.1338,0.07%,TRUE
27-Feb-89,1.1378,1.1378,1.1463,1.1368,-0.35%,TRUE
24-Feb-89,1.1418,1.1418,1.1418,1.135,0.25%,TRUE
23-Feb-89,1.139,1.139,1.1444,1.1331,0.46%,TRUE
22-Feb-89,1.1338,1.1338,1.1344,1.1283,0.35%,TRUE
21-Feb-89,1.1298,1.1298,1.133,1.1228,0.01%,TRUE
20-Feb-89,1.1297,1.1297,1.1372,1.1287,-0.36%,TRUE
17-Feb-89,1.1338,1.1338,1.1372,1.1298,0.04%,TRUE
16-Feb-89,1.1333,1.1333,1.1342,1.1272,0.16%,TRUE
15-Feb-89,1.1315,1.1315,1.1387,1.1264,0.00%,TRUE
14-Feb-89,1.1315,1.1315,1.1319,1.1187,1.06%,TRUE
13-Feb-89,1.1196,1.1196,1.1196,1.1133,0.45%,TRUE
10-Feb-89,1.1146,1.1146,1.1352,1.1128,-1.14%,TRUE
9-Feb-89,1.1275,1.1275,1.1289,1.1157,1.14%,TRUE
8-Feb-89,1.1148,1.1148,1.1164,1.1119,0.12%,TRUE
7-Feb-89,1.1135,1.1135,1.118,1.1048,-0.04%,TRUE
6-Feb-89,1.1139,1.1139,1.1146,1.1039,0.27%,TRUE
3-Feb-89,1.1109,1.1109,1.1168,1.1064,-0.06%,TRUE
2-Feb-89,1.1116,1.1116,1.1196,1.1096,-0.10%,TRUE
1-Feb-89,1.1127,1.1127,1.1196,1.1116,-0.01%,TRUE
31-Jan-89,1.1128,1.1128,1.1228,1.1112,-0.81%,TRUE
30-Jan-89,1.1219,1.1219,1.1233,1.1161,0.23%,TRUE
27-Jan-89,1.1193,1.1193,1.1302,1.1176,-0.83%,TRUE
26-Jan-89,1.1287,1.1287,1.1352,1.1282,-0.42%,TRUE
25-Jan-89,1.1335,1.1335,1.135,1.1268,0.17%,TRUE
24-Jan-89,1.1316,1.1316,1.1442,1.1304,-0.61%,TRUE
23-Jan-89,1.1385,1.1385,1.1412,1.1279,0.26%,TRUE
20-Jan-89,1.1356,1.1356,1.1356,1.1198,0.98%,TRUE
19-Jan-89,1.1246,1.1246,1.126,1.1116,0.92%,TRUE
18-Jan-89,1.1143,1.1143,1.1266,1.1126,-1.12%,TRUE
17-Jan-89,1.1269,1.1269,1.131,1.1246,0.45%,TRUE
16-Jan-89,1.1219,1.1219,1.1322,1.1219,-0.72%,TRUE
13-Jan-89,1.13,1.13,1.1411,1.1291,-0.88%,TRUE
12-Jan-89,1.14,1.14,1.1464,1.1376,-0.08%,TRUE
11-Jan-89,1.1409,1.1409,1.1458,1.1318,0.48%,TRUE
10-Jan-89,1.1355,1.1355,1.1468,1.132,-0.65%,TRUE
9-Jan-89,1.1429,1.1429,1.1506,1.1349,-0.20%,TRUE
6-Jan-89,1.1452,1.1452,1.1596,1.1448,-0.89%,TRUE
5-Jan-89,1.1555,1.1555,1.167,1.1555,-0.70%,TRUE
4-Jan-89,1.1637,1.1637,1.1767,1.1619,-1.07%,TRUE
3-Jan-89,1.1763,1.1763,1.1825,1.1736,0.28%,TRUE
2-Jan-89,1.173,1.173,1.1753,1.1718,-0.03%,TRUE
30-Dec-88,1.1734,1.1734,1.1749,1.1613,0.92%,TRUE
29-Dec-88,1.1627,1.1627,1.1635,1.1567,0.22%,TRUE
28-Dec-88,1.1602,1.1602,1.1691,1.1553,-0.71%,TRUE
27-Dec-88,1.1685,1.1685,1.1734,1.1683,-0.17%,TRUE
26-Dec-88,1.1705,1.1705,1.172,1.1705,-0.08%,TRUE
23-Dec-88,1.1714,1.1714,1.1718,1.1674,0.06%,TRUE
22-Dec-88,1.1707,1.1707,1.1749,1.1683,-0.30%,TRUE
21-Dec-88,1.1742,1.1742,1.1759,1.1693,0.67%,TRUE
20-Dec-88,1.1664,1.1664,1.1788,1.1652,-0.91%,TRUE
19-Dec-88,1.1771,1.1771,1.1846,1.1765,-0.35%,TRUE
16-Dec-88,1.1812,1.1812,1.1885,1.1742,-0.09%,TRUE
15-Dec-88,1.1823,1.1823,1.1959,1.1794,-0.83%,TRUE
14-Dec-88,1.1922,1.1922,1.1922,1.1827,0.54%,TRUE
13-Dec-88,1.1858,1.1858,1.1926,1.1852,-0.59%,TRUE
12-Dec-88,1.1928,1.1928,1.1955,1.1907,-0.24%,TRUE
9-Dec-88,1.1957,1.1957,1.2,1.1936,0.02%,TRUE
8-Dec-88,1.1955,1.1955,1.1986,1.1819,1.18%,TRUE
7-Dec-88,1.1815,1.1815,1.1986,1.1798,-1.24%,TRUE
6-Dec-88,1.1963,1.1963,1.2068,1.1961,-0.68%,TRUE
5-Dec-88,1.2045,1.2045,1.2084,1.2041,-0.16%,TRUE
2-Dec-88,1.2064,1.2064,1.2082,1.1928,0.55%,TRUE
1-Dec-88,1.1998,1.1998,1.2023,1.1983,-0.03%,TRUE
30-Nov-88,1.2002,1.2002,1.2008,1.1936,0.23%,TRUE
29-Nov-88,1.1975,1.1975,1.2027,1.1934,0.26%,TRUE
28-Nov-88,1.1944,1.1944,1.2025,1.1942,-1.03%,TRUE
25-Nov-88,1.2068,1.2068,1.2117,1.2014,-0.02%,TRUE
24-Nov-88,1.207,1.207,1.2089,1.2041,0.10%,TRUE
23-Nov-88,1.2058,1.2058,1.208,1.2019,0.07%,TRUE
22-Nov-88,1.2049,1.2049,1.206,1.1965,0.53%,TRUE
21-Nov-88,1.1986,1.1986,1.1998,1.1913,0.57%,TRUE
18-Nov-88,1.1918,1.1918,1.2008,1.187,-0.82%,TRUE
17-Nov-88,1.2017,1.2017,1.2084,1.1911,-0.41%,TRUE
16-Nov-88,1.2066,1.2066,1.2068,1.1854,1.55%,TRUE
15-Nov-88,1.1882,1.1882,1.1897,1.1839,0.17%,TRUE
14-Nov-88,1.1862,1.1862,1.1944,1.1827,-0.41%,TRUE
11-Nov-88,1.1911,1.1911,1.1928,1.1804,0.86%,TRUE
10-Nov-88,1.181,1.181,1.1821,1.1736,0.48%,TRUE
9-Nov-88,1.1753,1.1753,1.1794,1.1497,1.42%,TRUE
8-Nov-88,1.1588,1.1588,1.1687,1.1567,-0.58%,TRUE
7-Nov-88,1.1656,1.1656,1.1668,1.1543,0.69%,TRUE
4-Nov-88,1.1576,1.1576,1.1658,1.1536,-0.65%,TRUE
3-Nov-88,1.1652,1.1652,1.1707,1.1639,-0.25%,TRUE
2-Nov-88,1.1681,1.1681,1.1718,1.1611,0.43%,TRUE
1-Nov-88,1.1631,1.1631,1.1633,1.1557,0.30%,TRUE
31-Oct-88,1.1596,1.1596,1.1732,1.1571,-0.78%,TRUE
28-Oct-88,1.1687,1.1687,1.1693,1.158,0.32%,TRUE
27-Oct-88,1.165,1.165,1.1703,1.1623,-0.05%,TRUE
26-Oct-88,1.1656,1.1656,1.167,1.1547,0.77%,TRUE
25-Oct-88,1.1567,1.1567,1.158,1.1512,0.27%,TRUE
24-Oct-88,1.1536,1.1536,1.1617,1.1534,-0.82%,TRUE
